numero;PrimeiroNome;UltimoNome;Curso;notas*avg
512;Angelique;Beniamino;MIEI;(16,13,16)
550;Janenna;Gregrory;MIEI;(13,13,16,9,17,16)
600;Jsandye;Ambrosia;MIEI;(12,17,15,4,8,3)
619;Marcelline;Chaing;MIEFIS;(2,1,11)
916;Olwen;Douglass;LCC;(19,14,9,3)
204;Claudina;Maurine;LCC;(19,15,4,1,11,10)
693;Chloris;Japeth;LCC;(14,3,6)
132;Beth;Lea;MIEI;(9,6)
847;Antonietta;Jorgan;MIEI;(11,13)
766;Marjie;Lutero;MIEFIS;(16)
673;Marcy;Donell;MIEFIS;(16,0)
900;Clementine;Sharl;MIEFIS;(19,7,16)
932;Brianna;Merriott;MIEFIS;(16,14)
114;Lolita;Means;MIEFIS;(9,19,0,10)
186;Elena;Lunsford;MIEFIS;(4,17,13,1,4,18)
876;Dominga;Tarrant;MIEFIS;(19,4,4)
396;Cindelyn;Velick;MIEFIS;(8,18,6,4,13,12)
417;Gisela;Leler;MIEFIS;(17,12)
507;Edith;Poll;MIEI;(17,15,2)
596;Feliza;Niccolo;LCC;(19,13,5)
662;Lorie;Peg;MIEI;(1)
305;Etta;Holtz;MIEI;(4,2,0,7,8,14)
464;Sheelagh;Maiah;LCC;(13,4)
580;Ernesta;Dermott;MIEFIS;(14,1,6)
568;Allyce;Lasley;MIEFIS;(4)
153;Candy;Nelsen;MIEI;(0,1,17,0,13,13)
502;Kary;Philoo;MIEFIS;(8,13)
203;Ida;Eno;MIEI;(10,2,13,17)
384;Clementine;Lauraine;MIEI;(0,15,16)
722;Olwen;Fiester;MIEI;(1,1,1,8,15)
251;Hollie;Zamora;LCC;(4,9,13,15)
613;Gilda;Pillsbury;MIEI;(9)
945;Leanna;Felizio;LCC;(3,6,5,16)
596;Emilia;Gavrila;LCC;(15,6,8)
281;Kalina;Pulsifer;LCC;(19,3,2,1)
765;Cathie;Pauly;MIEI;(2)
447;Tabbatha;Deegan;MIEI;(7,16)
636;Carly;Roche;MIEFIS;(3,7)
971;Nonnah;Sperling;MIEFIS;(2,11,8,8,19,13)
780;Arlina;Kolnick;MIEI;(8,12,16,12,11)
351;Flo;Othilia;MIEFIS;(5,1,14,1,5)
294;Melina;Shields;LCC;(19)
667;Evaleen;August;MIEI;(9,6,11,16,5)
408;Janenna;Margarete;LCC;(7,10,14)
204;Aaren;Yusuk;MIEI;(10,11,4,10,0,7)
294;Morganica;Gilmour;LCC;(16)
790;Emelina;Angelis;MIEFIS;(8,0)
961;Aubrie;Colleen;MIEI;(13,18)
218;Sharlene;Myrilla;MIEI;(15)
501;Jasmina;Ogren;MIEI;(9,9,6,18,4,5)
815;Gratia;Croix;MIEFIS;(8,9)
533;Gusella;Abram;MIEI;(4,8)
231;Malina;Alejoa;MIEFIS;(6,12)
412;Etta;Kress;MIEI;(7,4)
496;Aubrie;Hanleigh;MIEFIS;(6,3)
879;Justinn;Shaddock;LCC;(5,4,15,12,7)
509;Viviene;Ranjiv;LCC;(12,16)
587;Jeanna;Chesna;MIEI;(3,4,16)
619;Harmonia;Leler;MIEI;(10,18,18,16,8,0)
910;Aili;Rozanna;LCC;(2,15,11,5,11)
691;Edith;Idelia;MIEI;(8,1,2,4)
374;Priscilla;Millda;MIEI;(3,4,16,0)
773;Althea;Gavrila;MIEFIS;(8,2,3,5,8)
170;Rivalee;Radu;LCC;(2,3,13,4)
175;Mathilda;Zrike;MIEI;(16,14,9)
517;Maisey;Denis;MIEI;(7,5,15,17,11,5)
541;Cissiee;Hortensia;MIEFIS;(14,1,9,12)
396;Vinita;Anderea;LCC;(19)
590;Neila;Jary;LCC;(4)
241;Flory;Holtz;MIEI;(17,13)
522;Sonni;Edee;MIEFIS;(9,15,2,19,9,2)
530;Harrietta;Sherfield;MIEI;(8,15,3,9,14,13)
278;Ada;Braun;LCC;(5,8,12,1,18)
667;Mara;Sprage;MIEFIS;(15,17,9)
169;Lesly;Eno;MIEFIS;(16,13)
936;Elmira;Tamsky;MIEI;(2,6,14,10)
728;Raquela;Gombach;MIEFIS;(4,14)
349;Ada;Aurelio;MIEFIS;(6)
607;Adelle;Berard;LCC;(2,3,14)
980;Bee;Stacy;MIEI;(16,8)
782;Sindee;Katrine;MIEI;(0,18,0,5,6)
579;Annabela;Gombach;LCC;(8,9,12,5,17)
392;Netty;Bach;LCC;(14,17,12)
739;Madeleine;Tybald;MIEI;(7,16,0)
230;Mathilda;Olin;LCC;(5,12,5,1,1,14)
569;Magdalena;Egbert;MIEI;(19,10,7,5,7,12)
951;Albertina;Annabella;LCC;(17,4,6)
660;Phylis;Lory;MIEFIS;(10,8,4,12,1,6)
481;Babita;Heisel;LCC;(5,3,14,13,15,16)
913;Amara;Lorain;MIEI;(11,18,14)
301;Amelia;Sibyls;MIEFIS;(16,19)
241;Constance;Morrill;LCC;(13,3,13,15,1)
168;Addia;Tamar;LCC;(19,1,18,5)
366;Sophia;Newell;MIEI;(10,2,6)
261;Gertrud;Jethro;MIEI;(16,2,18,12,7)
715;Juliane;Burkle;MIEI;(15,1)
366;Sibella;Camden;MIEI;(17,11,11,3,5)
953;Mahalia;Ingra;LCC;(17,16,15,15,3)
566;Rubie;Mott;LCC;(16)
842;Ashlee;Zamora;MIEFIS;(17,13,1,8)
982;Carilyn;Poppy;LCC;(15)
618;Carilyn;Kinnard;MIEFIS;(6,7,8,4,2,1)
341;Kaja;Ailyn;LCC;(15,10,0,1,4)
761;Oona;Dosia;MIEI;(8,4,18,6)
122;Kirbee;Lory;MIEFIS;(14,9)
794;Merle;Terencio;LCC;(19,8)
114;Adelle;Saree;MIEI;(5,19,13,1,17,18)
204;Elmira;Thar;MIEFIS;(11,5,12,14,18,5)
432;Lexine;Kirstin;MIEFIS;(9,3,4,12,15)
254;Ottilie;Seessel;LCC;(2,2,9,12,11,0)
629;Marcy;Avi;MIEI;(11,12,0,11,18)
300;Glynnis;Secrest;MIEFIS;(3,16,5,2,8,9)
311;Amii;Bollay;LCC;(9,5)
789;Janis;Ietta;MIEFIS;(6,19,6)
322;Clarice;Brittani;MIEFIS;(5)
481;Maye;Dosia;MIEI;(12,15,18,1)
702;Fanchon;Faria;MIEFIS;(4,6,5)
429;Elsie;Kat;MIEI;(7,3,16,9,19)
576;Latisha;Campball;MIEFIS;(16,14,17,17,15,7)
992;Linet;Devlen;MIEFIS;(18,2,17,11,5,6)
778;Gerrie;Bevin;MIEFIS;(5,19,1,19,12)
297;Diena;Khorma;MIEFIS;(7,1,14)
843;Ashlee;Couture;LCC;(15,15,13,1,2)
756;Olwen;Millda;LCC;(12,9,17,19)
106;Catharine;Olnee;MIEI;(2,11,7)
302;Barbi;Serilda;MIEFIS;(6,17)
585;Brianna;Arquit;MIEFIS;(8,19,8,15)
939;Jobi;Wilona;MIEI;(2,4,14,7,6)
426;Nanete;Burnside;LCC;(6,7,2)
160;Frank;Kaete;MIEI;(17)
453;Kathi;Haymes;MIEFIS;(17)
716;Wanda;Sikorski;MIEFIS;(19,15,12,2,4,7)
888;Dania;Brunell;LCC;(18,2,14,7,19,10)
983;Shaylyn;Krystle;MIEI;(2,7)
167;Blondelle;Helve;MIEI;(4,10,12,2)
890;Sybille;Holtz;MIEFIS;(5,9,12,1)
935;Adelle;Persse;MIEFIS;(9,12,2,0)
219;Leontine;Cadmar;MIEFIS;(10,10)
343;Nadine;Calhoun;MIEI;(3,6,18,1,0,13)
336;Willetta;Franza;MIEFIS;(9,19,13)
531;Pierette;Phyllis;MIEI;(9,14,17,7,7)
102;Delilah;Kress;MIEI;(3)
589;Atlanta;Turne;MIEI;(9,11,3,2)
756;Max;Boehike;MIEI;(18,5,10,5)
108;Jenilee;Adalbert;MIEI;(15,19,18,18,19)
333;Alleen;Geffner;MIEI;(3,4,19,15,8)
165;Nananne;Ietta;MIEI;(15,2)
184;Alleen;Pond;MIEI;(19,10,14)
409;Daphne;Alrich;MIEI;(18,7,8,1,9)
486;Ann-Marie;Neils;MIEFIS;(6,9,18,11,17)
646;Feliza;Rogerio;MIEI;(3)
126;Claresta;Braun;MIEI;(9)
190;Lizzie;Gilbertson;MIEI;(4,1,0)
724;Jordan;Judye;MIEFIS;(3,0,5)
712;Coral;Neils;MIEI;(5)
638;Anallese;Candy;MIEI;(17,0,5)
918;Alyda;Crudden;MIEI;(8,12,5)
585;Leontine;Sammons;MIEFIS;(9)
968;Elise;Bethany;MIEFIS;(10,18,8,5)
143;Mignon;Faro;MIEFIS;(6,19,17)
111;Emma;Radu;LCC;(19,6,6)
335;Molli;Trey;LCC;(4,11,5,14,8)
520;Zondra;Lynn;MIEI;(13,3)
240;Gwenneth;Lipson;MIEFIS;(13,11)
850;Gaylene;Pandolfi;MIEFIS;(4,19,5,14,18,12)
947;Augustine;Roumell;MIEI;(6,9)
597;Donnie;Gemini;MIEI;(0,15,10)
748;Gloria;Vanni;MIEFIS;(14,15,14)
152;Carmencita;Zamora;LCC;(12,11)
951;Adelle;Shuler;LCC;(17,16)
817;Ana;Emmaline;MIEFIS;(16)
784;Catrina;Couture;MIEI;(5)
621;Kathi;Margret;MIEFIS;(6,7)
842;Ernesta;Prober;MIEFIS;(16,9,10,16,0,8)
552;Ruthe;Cordi;MIEFIS;(1)
687;Gisela;Ortrude;MIEI;(19,9,4,0)
737;Roz;Ries;LCC;(0)
904;Lizzie;Brackely;MIEI;(8)
484;Therine;Carolin;MIEFIS;(17,0,0,9,17,12)
203;Carree;Xerxes;MIEFIS;(16,8,0,0,4)
865;Marti;Rosemary;LCC;(15,7)
331;Devina;Bord;MIEI;(6,13)
516;Carly;Buffum;LCC;(13,11,6,2,13,1)
457;Heddie;Anton;LCC;(14)
358;Viki;Evvie;LCC;(4,6)
364;Gaylene;Zetta;MIEFIS;(14)
901;Sophia;Thilda;MIEI;(6,15)
926;Mellicent;Chrystel;MIEFIS;(15)
607;Genovera;Bivins;MIEFIS;(19,2,0,18,2,19)
187;Gerrie;Mich;LCC;(9,0,19,18)
841;Annaliese;Gert;LCC;(0)
752;Loree;Zenas;MIEI;(6,17,10,2,9)
214;Elmira;Candy;MIEI;(16,14,5,11,19)
927;Janenna;Gillan;LCC;(2,6,2,8,2,1)
642;Evaleen;Ramona;LCC;(0,9,0,2)
175;Harrietta;Martsen;MIEI;(16,12)
349;Cathyleen;Lail;MIEFIS;(13,9,3,5)
205;Annabela;Elisha;MIEFIS;(14,10,5,19)
235;Barbi;Iiette;LCC;(16,12,5,12,0)
791;Kayla;Hanshaw;MIEFIS;(1,17,17)
816;Bibby;Moina;LCC;(18,1)
953;Genevra;An;MIEI;(1,10,6,12,0)
256;Arlena;Ochs;LCC;(7,5,6,14,3,10)
822;Tiffie;Hashim;LCC;(12)
912;Tina;Vilma;LCC;(16,8)
167;Clementine;Ajay;MIEI;(13,17,11,4,16,3)
361;Jaclyn;Smitt;LCC;(13)
283;Perry;Joachim;LCC;(11)
634;Atlanta;Killigrew;MIEFIS;(16,16,9,9)
525;Rozele;Orelee;LCC;(2,13,10,3,7)
241;Ira;Marcellus;MIEI;(7,8,2,12,1,2)
865;Joeann;Seligman;LCC;(16,17)
893;Tami;Bakerman;LCC;(3,0)
100;Goldie;Greyson;MIEFIS;(2)
978;Wileen;Bouchard;MIEFIS;(11)
400;Gavrielle;Howlyn;LCC;(18,13,19,11,11,19)
876;Janey;Shelba;MIEFIS;(3,19)
677;Andree;Glenden;MIEFIS;(3,4,18,11,2)
629;Janeczka;Noam;MIEI;(11,9)
810;Nataline;Wadell;MIEI;(2,6,10,9,11)
717;Steffane;Jagir;MIEI;(4,4,8,10,12,0)
431;Mariele;Carmena;MIEFIS;(18,1,9,18)
310;Tabbatha;Chesna;MIEI;(7,18,14,7,5)
139;Zsa Zsa;Adore;LCC;(15,10,19)
698;Corene;Jary;MIEI;(11,9,12,19,1)
648;Annabela;Johanna;MIEI;(19,10)
619;Deloria;Casimir;MIEFIS;(1,16)
811;Dyann;Ashok;MIEI;(7,5,9,18,3)
945;Latisha;Sidonius;MIEFIS;(6,9,16,12,9,9)
899;Jordan;Garrison;MIEI;(0,0,7,13,8,7)
834;Damaris;Letsou;MIEI;(13,11,16,5,3,3)
857;Starla;Hanshaw;MIEFIS;(9,11,11,17)
455;Rhoda;Septima;MIEFIS;(0,15)
467;Josephine;Cleavland;MIEI;(11)
628;Aigneis;Liva;LCC;(7,19,6)
625;Tonia;Standing;MIEFIS;(18,14)
923;June;Modie;MIEFIS;(4)
648;Moyna;Naashom;MIEFIS;(15,2,11,10,18,2)
335;Lucy;Ader;MIEFIS;(6,16,17,18,12)
189;Fayre;Willie;MIEI;(7,3,2,19,12)
998;Noelle;Timon;MIEI;(13,0,9,4,14,16)
645;Natka;Turne;MIEFIS;(11)
369;Mara;Valoniah;MIEI;(0,18,8,18,4,12)
610;Isa;Eiser;LCC;(16,17,7)
379;Leona;Arley;MIEI;(6,14,16)
934;Lucille;Rheingold;LCC;(10,18,0,7,19)
693;Anthia;Edee;MIEI;(6,9,8,10,2)
774;Leia;Alcott;LCC;(1,10,16,9)
418;Dyann;Peti;MIEI;(10,9,1,4,17,2)
364;Mary;Hoban;LCC;(16,9,3,4)
753;Libbie;Artie;LCC;(8)
967;Aubrie;Dunkin;MIEI;(7,8,3,19)
950;Alameda;Jenness;MIEFIS;(16,10,15)
620;Shandie;Berl;MIEI;(7,5)
819;Kirstin;Dichy;MIEFIS;(0,0,13)
657;Morganica;Tound;MIEI;(6,0,2,0,2)
601;Ericka;Crudden;MIEFIS;(8,15,7,8,12,2)
940;Marcy;Gert;MIEI;(2)
257;Merrie;Mata;MIEFIS;(16,2,8,8)
199;Janenna;Gladstone;MIEI;(6)
480;Molli;Alarise;LCC;(7,4,12,0)
718;Ulrike;Ephrem;LCC;(1,7,12)
748;Julieta;Avi;MIEFIS;(14,5)
214;Roz;Ashok;MIEI;(13,7,3,10,5,14)
104;Silvana;Ries;MIEFIS;(9,19,1,18,10,10)
633;Bettine;Read;MIEFIS;(3,19,1)
996;Fanny;Ahab;LCC;(10,15)
987;Roxane;Cassius;MIEI;(10,1,1,0,9,15)
146;Randa;Hirsch;MIEI;(11,0,10)
747;Debee;Lymann;MIEI;(8,4,14)
739;Marcelline;Blisse;MIEI;(5,3)
738;Daryl;Magnolia;MIEFIS;(16,11,18,4)
756;Susan;Vorster;MIEFIS;(3,6)
309;Aigneis;Celestine;MIEI;(14,9,4,17,14)
334;Angela;Gualtiero;LCC;(0,15)
991;Dorthy;Camden;MIEI;(9,19,14,0)
545;Nataline;Ellord;MIEFIS;(11,2,6,0)
516;Kenna;Ahab;MIEI;(6,16)
746;Leontine;Hamil;LCC;(4)
913;Elena;Dulciana;MIEI;(1,14,13,5,9)
795;Allyce;Minetta;MIEI;(2,13,13,19,15)
152;Meriel;Eckblad;MIEI;(13,4,13,16,5)
254;Minda;Atonsah;MIEI;(7,6,0,17,19,1)
162;Chastity;Stoller;MIEFIS;(16,5,16,8,7,19)
531;Harrietta;Emerson;MIEFIS;(19)
990;Lorenza;Yuille;MIEI;(9,6,14,7,18)
367;Layla;McGrody;MIEFIS;(3,0,18)
299;Ardeen;Malvino;MIEFIS;(4,12,11,4,11)
181;Hannis;Evangelia;MIEFIS;(0,10,1,3,0,7)
738;Elise;Kronfeld;MIEFIS;(3,15,12,10)
323;Kalina;Hailee;LCC;(11,12,11,15,2,12)
683;Katleen;Armanda;MIEFIS;(0,5,4,8,11)
983;Hope;Jalbert;MIEI;(13)
335;Nickie;Avi;LCC;(16)
279;Starla;Monaco;MIEFIS;(16,5,0,0,16)
786;Desirae;Truc;LCC;(0,0,2)
262;Judy;Brotherson;MIEI;(6,16)
493;Hollie;Edee;LCC;(4,16,11,12,19,19)
689;Nelle;Gunn;MIEFIS;(2,18,2)
786;Orelia;Philipp;MIEI;(9,3,3,0,13,3)
950;Pamella;Chapland;MIEFIS;(1,6,1)
715;Augustine;Niles;LCC;(0,17,3)
958;Mildrid;Faro;MIEFIS;(15,9,12,10,16,3)
228;Nariko;Tayib;LCC;(9,11,12,5,3)
386;Nessie;Earlie;MIEFIS;(2,17,1,2,4,7)
615;Marinna;Morehouse;MIEI;(10,7,11)
689;Ottilie;Zeeba;MIEFIS;(15,5,3)
426;Gilda;Birdella;LCC;(2,0,1,18,14)
138;Danny;Buttaro;MIEFIS;(9,2,4,3,14)
130;Brooks;Sawtelle;LCC;(7,6,7,19)
458;Elka;Jerold;LCC;(18,4)
689;Micheline;Zachary;MIEI;(7,19,18,11,15,11)
815;Barbara;Manolo;MIEFIS;(13,6)
502;Jacenta;Ochs;LCC;(18,9,2,16,14)
757;Dotty;Colp;MIEI;(0)
983;Sheelagh;Brenn;MIEFIS;(5,12,13,14,19)
716;Lauryn;Germann;LCC;(18)
538;Karly;Gregrory;LCC;(8,15,5,6,13,18)
804;Aurore;Joni;LCC;(10,7,15)
436;Cissiee;Heidt;MIEI;(12,17,8)
208;Rivalee;Ashok;LCC;(13,5)
438;Celisse;Miru;MIEFIS;(12,16,13,8,18,14)
235;Gisela;Gabrielli;LCC;(18)
772;Cathie;Donoghue;MIEFIS;(4,19)
566;Minne;Dosia;LCC;(5,6,3,8)
531;Gisela;Morrill;LCC;(11,19,19,15,19,13)
215;Sophia;Bivins;MIEI;(0,0,18)
880;Lulita;Emmy;MIEI;(4,10,7)
863;Susette;Roxanna;LCC;(4,3)
717;Marjie;Aldric;MIEI;(5,12,7,11,1,12)
947;Vinita;Allina;MIEI;(9,10,3,17,1,16)
112;Tonia;Cottle;MIEI;(11,19,17,0,11,15)
263;Brianna;Pascia;LCC;(1,13,2)
135;Gusty;Dudley;MIEI;(8,0)
874;Nerta;Dunkin;LCC;(4,5)
731;Flory;Schlosser;MIEFIS;(3,5,16,11)
656;Tamqrah;Pauly;MIEFIS;(11,9,0,11,3)
731;Vonny;Melony;MIEI;(13,18,9)
327;Rubie;Sammons;MIEI;(3,16,17,16,10,3)
698;Morganica;Buckler;MIEFIS;(8,14,9)
607;Ileana;Chem;MIEFIS;(4)
680;Oona;Rurik;MIEFIS;(5,16,14,7)
466;Gloria;Liva;LCC;(1,3,1)
581;Dale;Tamar;MIEFIS;(10,8,0)
435;Loree;Hortensia;MIEI;(11,9,6)
313;Viki;Brandice;LCC;(3,0)
537;Heddie;Lipson;MIEFIS;(15)
634;Glynnis;Tarrant;MIEFIS;(8,8)
465;Katleen;Alwin;MIEI;(11,0,9,1,1)
943;Stacey;Noam;LCC;(2,10,5)
977;Gerianna;Maurine;MIEI;(8,6,10,8,2)
585;Lyssa;Tarrant;MIEI;(18,10,8,16,3)
580;Rubie;Tamsky;MIEFIS;(17,0,0,6,1)
265;Adelle;Auberbach;MIEFIS;(4,0,5,7,6,0)
921;Kassey;Atonsah;LCC;(5,8,18)
338;Corly;Bonucci;MIEI;(3)
358;Genovera;Raimondo;LCC;(0,19,18)
958;Marline;Avi;MIEI;(1,3,3,1,10,8)
326;Jordan;Joni;MIEFIS;(3)
683;Minne;Hewitt;MIEI;(15,15)
604;Rhea;Justinn;MIEI;(14,8)
847;Romona;Colyer;LCC;(3,4,2,18,15,5)
204;Harrietta;Hurley;LCC;(8,14,8,7)
418;Ivett;Mehalek;MIEI;(2)
717;Carol-Jean;Dowski;MIEI;(9)
451;Mahalia;Francene;MIEFIS;(18,5,12)
684;Cindelyn;Guthrie;LCC;(12,17,19)
724;Dolli;Stilwell;LCC;(19)
672;Georgetta;Ricki;LCC;(8,4)
372;Basia;Chandler;MIEI;(12,15,4,16,1,13)
596;Bernie;Oscar;MIEI;(3,19,2,17)
870;Orsola;Byrne;MIEFIS;(13,2)
776;Ronna;Armanda;MIEI;(8,9)
353;Joleen;Lauraine;MIEI;(10,6,16)
258;Lisette;Saunderson;MIEFIS;(1,15,7)
309;Meg;Maryanne;MIEI;(13)
728;Jessamyn;Lareena;LCC;(13,3,12,14)
897;Bernie;Pulsifer;MIEI;(13,4,10,15)
641;Kial;Junie;MIEFIS;(19,11,14,16,5,16)
757;Dorthy;Giff;MIEI;(3,8,5,14,0)
282;Joceline;Jehu;MIEFIS;(6,1)
678;Aaren;Schroth;LCC;(9,3,19)
105;Tami;Wenda;MIEI;(9,3,4,15,16,1)
411;Lily;Buckler;MIEI;(13,7)
454;Ricky;Rogerio;LCC;(2,0,18,13,3)
984;Vivia;Shama;MIEFIS;(0,16,4,2,4)
287;Shirlee;O'Carroll;MIEI;(7)
836;Sara-Ann;Zola;MIEI;(15,4,5,16,10)
209;Johna;Nicoline;LCC;(6,14,10,14,18)
842;Maurene;Ortrude;MIEFIS;(16,10,16,18)
441;Mariann;Rugen;MIEI;(1,8,14,10)
365;Tarra;Percy;MIEFIS;(15,3,5,14)
623;Kore;Fadiman;MIEFIS;(4,14)
701;Vevay;Odysseus;MIEFIS;(2,8,14,13,10)
650;Shauna;Wenda;MIEI;(19)
570;Evaleen;Leffen;LCC;(5,2)
248;Emmey;Mallon;LCC;(8,17,15,6)
507;Cam;Vary;MIEI;(3,13)
489;Catrina;Ries;LCC;(3,11,13)
854;Clementine;Cynar;MIEFIS;(3,4,17)
538;Dale;Bartlett;MIEI;(12,9,9,10,17)
452;Katharina;Wind;MIEI;(3,10,13)
902;Willetta;Klotz;MIEI;(9,1,13)
170;Arabel;Annabella;MIEFIS;(16,7,13)
998;Jan;Ricki;MIEI;(9,13,13,16,12)
862;Gusella;Emmy;MIEFIS;(19,4)
601;Myriam;Sherrie;MIEI;(9)
108;Helena;Shama;MIEI;(1,9,18)
397;Charissa;Shuler;MIEI;(5,13)
355;Randa;Meli;MIEI;(0,5,10,18,17)
449;Ninnetta;Tremayne;MIEI;(18,5,2,15,11,0)
884;Dotty;Demitria;MIEI;(4,7)
182;Steffane;Teryn;LCC;(10,2,18,4)
181;Minne;Felizio;LCC;(16)
469;Darci;Cath;LCC;(6,19)
250;Laurene;Sholley;LCC;(9,10,1,0,14,13)
818;Jemie;Lorenz;LCC;(17,14)
945;Sonni;Milson;LCC;(17,13)
364;Valera;Yam;LCC;(6)
301;Elbertina;Reneta;MIEI;(14,14)
600;Ana;Fiester;MIEI;(17,11)
789;Ira;Alrich;MIEI;(4,1,1,16,19)
369;Riannon;Llovera;MIEFIS;(16,0)
897;Zsa Zsa;Crudden;MIEI;(10,19,9,3,10,8)
158;Joeann;Berard;MIEI;(9)
868;Chandra;Georas;MIEI;(12)
856;Bertine;Kress;MIEI;(10,5,19,4,19)
460;Cherilyn;Dyche;LCC;(3)
678;Karlee;Palocz;MIEFIS;(15,5,3)
230;Cristabel;Lea;LCC;(14)
865;Ada;Mott;MIEI;(14,14,16,15,9,18)
982;Lynde;Lareena;MIEI;(11,17,18)
511;Hettie;Bevin;MIEFIS;(17,13,3,8)
382;Tani;Jobi;LCC;(1,14,17,9,3,6)
992;Carly;O'Rourke;LCC;(15,9,12)
738;Keelia;Bakerman;MIEI;(11,10,11)
215;Halette;Shaddock;MIEFIS;(17,19,0,8,11)
727;Roz;Federica;LCC;(14,0,16,18)
303;Shandie;Casimir;LCC;(0,9,1,14)
366;Roseline;Masao;MIEI;(11,15,1,3,7)
594;Modestia;Hachmin;MIEFIS;(13,5,13,12,17)
969;Suzette;Reidar;MIEFIS;(10,8,11,11,9,2)
470;Anallese;Bury;LCC;(10,7,9,16)
667;Lanae;Moina;MIEI;(14,0,8,13)
955;Cherilyn;Janith;MIEI;(9,3,5,17,3,8)
459;Valera;Carolin;LCC;(9,4,14,12,14,18)
603;Chloris;Chauncey;LCC;(18)
460;Konstance;Rocray;MIEI;(10,17)
593;Rosanne;Kalinda;MIEFIS;(2,13,6,3,10)
480;Amalie;Decato;LCC;(19)
891;Michaelina;Santoro;MIEFIS;(6)
880;Hermione;Glovsky;MIEFIS;(0,10,6,13,13)
726;Jaclyn;Lilybelle;MIEFIS;(4,1,3,9,7)
934;Layla;Edison;MIEI;(7,0,4,11,19)
470;Kittie;Albertine;LCC;(12,18)
712;Cathyleen;Delila;MIEFIS;(19)
656;Kirstin;Rodmann;LCC;(2)
501;Ronna;Lilybelle;MIEI;(19,4,15)
600;Kaja;Sparhawk;MIEFIS;(8,9,7,10,14)
501;Misha;Killigrew;MIEI;(12,2,11,12)
225;Stephanie;Cottle;MIEFIS;(16,6)
274;Aigneis;Gregrory;MIEI;(0,14,8,16)
307;Augustine;Junie;LCC;(10,2,19,8,15,9)
665;Feliza;Plato;MIEFIS;(12,19,10,15)
223;Jan;Libna;MIEFIS;(5,9,9)
975;Ivett;Dermott;MIEFIS;(4,7)
304;Gilda;Hazlett;MIEFIS;(6,10,17,10,3)
291;Sharai;Klotz;MIEFIS;(15,17,16,0,4,5)
418;Shaylyn;Harned;MIEFIS;(15,13,9,19)
864;Georgetta;Ciro;MIEI;(16,13,6,15,11)
664;Candi;Mintz;LCC;(6,18)
471;Lelah;Monk;MIEI;(17,9,8,8,5,9)
470;Tera;Hylan;MIEFIS;(5,7,6,0)
296;Mahalia;Kress;MIEFIS;(11,16,13,13,14,2)
148;Jsandye;Baylor;MIEI;(18,4,15)
754;Carmencita;Norrie;MIEFIS;(1,15,13,10)
548;Gerianna;Philoo;MIEFIS;(17,7,10,4)
254;Beatriz;Kamaria;LCC;(14,15,8)
723;Alameda;Hewitt;MIEI;(1,14,18,16,3)
631;Eve;Brackely;MIEI;(10,14)
370;Lauryn;Urias;MIEI;(17,13,19,8)
958;Beverley;Valoniah;LCC;(2,7)
131;Edee;Gaspard;MIEI;(3,13,3,1,15,8)
384;Anthia;Brieta;MIEI;(10)
641;Ronna;Vacuva;MIEI;(18,11,8,10,10)
561;Fina;Pascia;MIEFIS;(2)
592;Fayre;Kaja;MIEFIS;(15,13,9)
140;Valera;Engdahl;LCC;(7,4,13,13,18)
773;Betta;Esmaria;MIEFIS;(8,3)
174;Wanda;Reidar;MIEI;(6,1)
450;Lelah;Gaal;LCC;(4,17,19)
175;Theodora;Wooster;MIEFIS;(13,10,16)
152;Rozele;Glenden;LCC;(19)
866;Micheline;Harriman;LCC;(19,6,18,9)
127;Wileen;Laverne;MIEI;(2,7)
234;Leia;Wallis;LCC;(4,2,17,0,0,3)
818;Angelique;Scammon;LCC;(16,19,13,8,15,3)
593;Fawne;Ephrem;MIEFIS;(16,14,3,4,2,14)
528;Genevra;Miru;MIEFIS;(3,3,8,12,7)
175;Camile;Astra;MIEI;(18,14,1)
705;Calla;Yorick;LCC;(11)
386;Correy;Ingra;MIEFIS;(10,13)
286;Elora;Eldrid;MIEFIS;(18,17,14)
105;Hettie;Grosz;MIEI;(13,13)
502;Verla;Fink;MIEI;(4,6)
787;Vevay;Earlie;MIEFIS;(9)
508;Camile;Mott;MIEFIS;(8,6,12,1,16)
449;Agnese;Tufts;LCC;(5,1,10,12,14,15)
712;Lexine;Shelba;MIEFIS;(5,14,12,5)
921;Maye;Kesley;MIEFIS;(18,14,6,16)
607;Chrystel;Timon;MIEI;(1,5,8,10,3,15)
358;Chloris;Prober;MIEI;(12,4,1)
823;Diena;Florina;MIEI;(16,7)
873;Doro;Cassius;LCC;(0,3)
755;Sharlene;Campball;MIEFIS;(16,17,4,2,6)
938;Mady;Breed;MIEI;(11,7,6,0)
387;Dione;Sisile;LCC;(14,5,15)
542;Alyda;Posner;MIEFIS;(16,2)
181;Sindee;Velick;MIEI;(8,17,7)
356;Jessy;Ashok;MIEFIS;(5)
426;Annabela;Roche;MIEFIS;(9,16)
979;Dyann;Margarete;MIEFIS;(3)
392;Tani;Horan;MIEFIS;(4,16,13,6)
270;Celestyna;Maryanne;MIEFIS;(8,15,8,13,18)
544;Margette;Couture;LCC;(3)
159;Ofilia;Burnside;LCC;(11,12,4,11)
727;Audrie;Emanuel;MIEI;(1,16)
265;Marinna;Janith;LCC;(15,4,7)
439;Kristina;Seligman;MIEI;(0,11,16,8)
